"✦  MASTER SUPPLIER DATABASE  |  CRM-READY  |  4,661 SUPPLIERS  |  DE-DUPLICATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECTION A — SUPPLIER IDENTITY,,,,,,,,,SECTION B — CONTACT INFORMATION,,,,,,,,,,SECTION C — BUSINESS DETAILS,,,,,,,,,,,,,,,SECTION D — COMMERCIAL TERMS,,,,,,,SECTION E — CRM INTERNAL TRACKING,,,,,,,,,,,,
Supplier ID,Company Name,Country,City,Full Address,Website,Year First Added,Source Sheet,Current Status,Primary Contact Name,Designation,Email,Phone,WhatsApp,Legal Name,Secondary Contact Name,Secondary Email,Secondary Phone,Account Manager,Product Category,Products,Sub-category,Commodity Type,Annual Production Capacity,MOQ,Price Range,Currency,Export Markets,Certifications,Cert Body,Cert Status,Cert Expiry Date,Years in Business,Factory Type,Payment Terms,Incoterms,Lead Time,Port of Loading,Packaging Type,Private Label Available,Compliance Documents Available,Lead Source,Risk Score,Due Diligence Status,Last Contact Date,Follow-up Required,Follow-up Date,Internal Notes,Contract Signed,Contract Date,Latest Quotation,Performance Rating,Blacklisted,Notes
SUP-01265,East African grower,,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,Vegs,Lidl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 63: 25.9.25  -- buyer has sent email to the supplier for information | Unnamed: 64: 26.9.25 -- supplier responded to buyer that currently reviewing the documents and will provide them with feedback on or before Tuesday, next week

1.10.25 -- supplier sent all the requested docs to the buyer. | Unnamed: 65: 8.10.25 -- message sent on group for follow up email

9.10.25 -- supplier sent follow up email to the buyer for next setp | Unnamed: 66: 9.10.25 Buyer email to supplier
After reviewing, we believe the products seem more suitable for specialty supermarkets rather than discounters like us.

Please confirm if this concerns air freight only, as we have excluded air freight procurement for sustainability reasons.

11.10.25 -- supplier reply to buyer 
Our products suit both specialty supermarkets and discounters — we currently supply ALDI UK.

Shipments are currently by air due to perishability and long sea transit times.

We are exploring sustainable logistics options, including sea and sea–air freight.

Peas in pod have already been shipped successfully by sea, showing potential for other products.

We are trialling new technologies; our first stationary Controlled Atmosphere (CA) container will be operational by year-end.

13.10.25 -- buyer reply to supplier 

We previously offered beans from Kenya, but discontinued them due to high write-offs.

Current bean varieties in the market better match our customers’ preferences.

Lidl International Sourcing has stopped procuring fruits and vegetables via air freight for sustainability reasons.

Please inform us if sea freight options become feasible for these products.

However, these products currently have very low sales volumes and a high risk of write-offs.

14.10.25 -- suppiier reply to buyer

In case of future development on these lines, I will get in touch."
SUP-01266,East African Growers Fresh Produce – Shalimar Vegetables Packhouse,Kenya,,,https://www.eastafricangrowers.com/,2024,23-24_Macadamia Nut jan 25,Active,,,info.eaga@eastafricangrowers.com,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01267,"East African Growers Fresh Produce Ltd, a  subsidiary of Shalimar Fresh Group.",Egypt,,,,2024,Signed_Contracts,Signed,Ms Veronicah Mambo,,,,,,,,,,Signed Contract,"Premium Vegetables including -,  Fine and Extra Fine Beans, , • BIMI® (Tenderstem Broccoli), , • Snow Peas & Garden Peas, , • Baby Vegetables, , • Asian Vegetables, , • Ready-to-Cook Stir-Fry Mixes",,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,"Contract with: Lidl, Norma,M&S | Commission: 5%"
SUP-01268,East African Sea Food Limited,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01269,East Dawn Nuts & Seeds,China,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,Bevly,Dried fruits and Cashew Nuts,Walnuts,,,,,,,,"East Dawn Nuts and Seeds, China",,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 8: - Agreement under review with management. 
 - They found a few points they wish to double check and would like explanation
-- Contract sent on 3rd july 2024 | WEEK 31
(29.7.24 - 4.8.24): 29.7.24 - Sent a reminder via whatapp for signed agreement
31.7.24 - Sent a reminder via whatapp for signed agreement
1.8.24 - Sent email reminder for signed agreeement | WEEK 32
(5.8.24 - 11.8.24): 6.8.24 - Supplier is not responding
CLOSED"
SUP-01270,"EAST DAWN NUTS CO.,LTD",China,,,http://ednuts.com/contact,2024,23-24_Nuts List,Active,86 - 411-8235-3585,,sharon@eastdawnseeds.com,,,,,,,,Nuts List,"walnuts, pumpkin seeds, sunflower seeds, goji berries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01271,Easterlin Pecan Inc.,Georgia,,"P. O Box 216 Montezuma, Georgia 31063",www.easterlinpecan.com,2023,22-23_Pecan Nuts,Active,,,sales@easterlinpecan.com,,,,,,,,Pecan Nuts,Pecan Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Email Sent Dt.14.10.2023
SUP-01272,Eastern Agro Export,Uzbekistan,,"Republic of Uzbekistan, Samarkand region, Urgut district, Bakhrin str., 1A",https://www.eastagro.uz/,2023,22-23_Dried Fruits & Nuts,Active,call+ 998 94 658 7015,,info@eastagro.uz,,,,,,,,Dried Fruits & Nuts,"Raisin
Prunes
Apricots",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01273,Eastern Allied,Sri Lanka,,,http://easternallied.com/about/,2024,23-24_Sri Lanka Exporters,Active,Phone: +94 114 382 530 -33,,enquiries@easternallied.com,,,,,,,,Sri Lanka Exporters,Fresh Vegetables and Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01274,Eastern Herbs,,,Egypt,https://eastern-herbs.com/,2023,22-23_Ground Spices,Active,,,deena@eastern-herbs.com,,,,,,,,Ground Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01275,"Eastern Quebec Seafood – Matane, QC",Canada,,,website not avilable,2024,23-24_Shrimps,Active,,,,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01276,Eastern Sugar & Cane Public Company Limited,Thailand,,,https://www.esgroup.co.th/en/home,2024,23-24_Sugar,Active,,,"sugar.hr@esgroup.co.th,

sugar.sale@esgroup.co.th,

plc.secretary@esgroup.co.th",,,,,,,,Sugar,Sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01277,EASTGATE EXPORT PVT LTD,India,,"Register address :  H Block , 780/1 , 3RD Floor , Shamshul Raod  Jaitpur Part II, New Delhi , 110044

Factory Address : SCO 372 MUGHAL CANAL KARNAL , HARYAN , INDIA – 132001",https://www.eastgateexport.com/,2023,22-23_RICE,Active,"office: +91 11 69653329

Call +918826061240

WhatsApp : +918076353873",,info@eastgateexport.com,,,,,,,,RICE,Basmati Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000 Metric Tons Monthly
private label not mentioned"
SUP-01278,Eastmade Spices and Herbs Pvt. Ltd.,India,,,,2024,23-24_Spices,Active,,,,,,,,,,,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01279,Eastman Exports,India,,"5/591, Sri Lakshmi Nagar,
Pitchampalayam Pudur,
Tirupur -641 603,
Tamilnadu,
India.",https://www.eastmanexports.com/,2023,22-23_Textile | NEW2025_Sports Tshirts,Active,"Phone: +91-421-4301234
Fax: +91-421-4301205",,sourcing@eastmanexports.com,,,,,,,,Textile | Sports Tshirts,Tshirts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01280,"Ebenezer Cashew Company, Kottarakkara",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01281,E.BOUNTOURIS-V.BOUNTOURIS G.P.,Greece,,,https://www.seve.gr/en/company/bountouris-%CE%B5-v-bountouris-g-p/,2024,23-24_Nuts List,Active,30-2371300490,,info@bountourisolives.com,,,,,,,,Nuts List,Olives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01282,Ebro India Pvt Ltd,India,,,https://www.ebroindia.in/,2024,23-24_Rice list,Active,,,,,,,,,,,Rice list,Basmati Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01283,Eco Exports,,,,,2024,23-24_Broken rice,Active,,,,,,,,,,,Broken rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01284,"EcO2 Vietnam Co., Ltd.",Vietnam,,,,2024,23-24_Nuts List,Active,,,,,,,,,,,Nuts List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01285,ECOANDINO S.A.C.,Peru,,,https://ecoandino.com/,2024,23-24_Quinoa -Nov24 | Inactive_Suppliers,Active,,,info@ecoandino.com,,,,,,,Vandana,"Quinoa -Nov24 | Organic Quinoa/Chia seeds , Germany",Conventional Quinoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 26: 29.11.24 -Currently they are not working EU organic andean grains, just USA organic and conventional
email sent for conventional requirement | Unnamed: 27: 2.12.24 reminder sent 
3.12.24 -- reminder sent | Unnamed: 28: 11.12.24
Reminder sent | Unnamed: 29: 19.12.24"
SUP-01286,"Ecobha, Kadappakada",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01287,ECOCAJOU,Cote D'Ivoire,,,https://www.ecocajou.com/,2024,23-24_Cashew Nov 24 | Inactive_Suppliers,Active,,,"Koffi.christel@ecocajou.com,sales@ecocajou.com",,,,,,,Cashew(W320),"Cashew Nov 24 | Cashew, Germany | Cashew Nuts",Cashew(W320) | Cashew Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 25: 3.12.24 -- supplier discsssing internally for the tender and quality | Unnamed: 26: 11.12.24
Remider sent | Unnamed: 27: 16.12.24 -- supplier responded that they will confirm asap | Unnamed: 31: 13.1.24 -- reminder sent for reply | Unnamed: 46: 28 April 2025 - They have share BRC certificate. We have requested for pending information.

Exporting Countries
Companies Checklist and Sample Policy confirmation"
SUP-01288,Ecofruit,Bolivia,,"Street Rosendo Gutiérrez N|2299
Building Multicentro Tower B
15th Floor, Office Nº1503. Central Área
La Paz - Bolivia",http://www.ecobrazilnuts.com/en/index.php,2023,22-23_Brazil Nuts,Active,,,"elias.ruiz@ecobrazilnuts.com
eliasruizmontes@hotmail.com",,,,,,,,Brazil Nuts,Brazil Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01289,ECOINCA,,,,,2024,23-24_Peru List sent by J,Active,"933 743 732,(01) 693 5284",,info@ecoinca.com,,,,,,,,Peru List sent by J,"Organic quinoa, chia seeds",,,,,,,,NO CERTIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,Brand - no private label | Approach: No
SUP-01290,Ecopure Specialities Limited,India,,,no website,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01291,EcoTurca,Turkey,,,https://ecoturca.com/en/,2024,23-24_Pulses  | Inactive_Suppliers,Active,,,"info@ecoturca.com, abdurrahman@ecoturca.com.tr",,,,,,,Vandana,Pulses  | Pulses and Lentils,"Organic - Lentils, Beans, Cotton, Chickpeas, Sesame Seeds | Red Lentils",,,,,,,,"Ecoturca, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,"WEEK 36: 2.9.24 -- received product brocher
sent checklist  
4.9.24 -- sent destination and order quantity for price, received cif prices
emailed supplier for sample policy and commission
5.9.24 -- supplier ready to send samples
supplier not working with the listed companies
price received and asked target price | WEEK 37: 9.9.24 -- given target price and explain for commission
11.9.24 -- reminder sent 
12.9.24 - supplier confirmed the price will be same as shared earlier for 1container and shared the BRC certification, sent email for meeting  on 13th sept | WEEK 38: 16.9.24 --reminder  sent for online call and permission if we can send conttact directly to them  
supplier confirm to send contract directly
contract sent 
17.9.24 -- Meeting confirm on 19th sept at 4.30pm
19.9.24 -- meeting canceled by supplier, we asked for other day for meeting | WEEK 39: 23.9.24 -- email sent explaining our process flow
24.9.24 -- as supplier email not ready to sign contract before any business deal"
SUP-01292,ECRİN GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,Turkey,Gaziantep,,,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits | Dried Fruits List,"Cream chocolate, souces, jam",,,,,,,,Food,Kiwa Agri Food,Certificated,2026-10-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-01293,ECUAMAR,Ecuador,,,https://www.ecua-mar.com/,2024,23-24_Shrimps,Active,,,yuric@ecua-mar.com,,,,,,,,Shrimps,shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01294,EDEKA,,,,,2024,"23-24_Import yeti,",Active,,,,,,,,,,,"Import yeti,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01295,EDHAYAM FROZEN FOODS PVT LTD,India,,,website not available,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,edhayamlab@gmail.com,,,,,,,,Shrimps | Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-01296,"Edhayam Frozen Foods PVT Ltd., ASC-C-03645 0 Whiteleg shrimp Litopenaeus vannamei ""Edhayam Frozen Foods PVT Ltd.",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01297,EFKO GROUP,Russia,,,https://www.efko.ru/,2024,23-24_Sunflower Oil- Nov24,Active,"26.11.24-- intro email sent 
28.11.24 -- reminder sent",,brandexport@efko.ru,,,,,,,,Sunflower Oil- Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01298,EGETAD GIDA SAN.VE TIC.A.S.,Turkey,MANISA,,https://www.baktat.com.tr/,2026,2026_Dried_Fruits,Active,,,info@baktat.com.tr,,,,,,,,Dried Fruits,,,,,,,,,Food,RINA AGRIFOOD S.p.A.,Certificated,2026-12-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,18.2.26 - Intro email sent
SUP-01299,EGIDIO GALBANI S.r.l.,Italy,Ospedaletto Lodigiano,,,2026,2026_Dried_Fruits | 23-24_Agent & Distributor list,Active,,,,,,,,,,,Dried Fruits | Agent & Distributor list of Dri,Dried Fruits,,,,,,,,Storage and Distribution,SGS United Kingdom Ltd,Certificated,2026-07-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-01300,Egypt,,,,,2023,22-23_Ground Spices | 22-23_ONIONS,Active,,,,,,,,,,,Ground Spices | ONIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01301,EGYPTIAN EMIRATI,,,EGYPT,https://egyptian-emirati.com/,2023,22-23_ONIONS,Active,2 0120 552 13 24,,,,,,,,,,ONIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01302,Egyptian Fibers company (EFCO),Egypt,,"Industrial zone A1 & A6,10th of Ramadan city, Ramadan   EGYPT",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 500-1000
SUP-01303,EGYTREE COMPANY FOR AGRICULTURAL PRODUCTS,Egypt,,,https://egytree.com/,2024,23-24_Fresh fruits and vegetabl,Active,,,info@egytree.com,,,,,,,,Fresh fruits and vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01304,E.I.D. – Parry (India) Limited,,,,https://www.eidparry.com/,2024,23-24_Sugar,Active,,,pandiyann@parry.murugappa.com,,,,,,,,Sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01305,Ekofood Bio Innovation House,Türkiye,,,,2024,23-24_Red lentils Nov24,Active,,,,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01306,EKOTURKA TEKSTIL TAR.HAYV.TAS.SAN.TIC.A.S,Türkiye,,,https://ecoturca.com/,2024,23-24_Red lentils Nov24,Active,,,info@ecoturca.com.tr,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01307,El Bosque,Peru,,Car. Puerto Maldonado - Iberia Km. 5. San Fernando Farm (Left Bank - La Cachuela Crossing) - Madre de Dios.,https://elbosque.com.pe/,2023,22-23_Brazil Nuts,Active,,,info@elbosque.com.pe,,,,,,,,Brazil Nuts,Brazil Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01308,EL DORADO,USA,,"PO Box 1327
Madera, CA 93639.",https://www.eldoradoalmonds.com/,2023,22-23_Almonds - Ruchita,Active,,,liz@eldoradoalmonds.com,,,,,,,,Almonds - Ruchita,almonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,email sent dt 13.10.23
SUP-01309,"El Dorado Almonds, LLC",USA,,,https://www.almonds.com/tools-and-resources/find-a-supplier/supplier/el-dorado-almonds-llc,2024,23-24_Nuts List,Active,(559) 675-9000,,amy@eldoradoalmonds.com,,,,,,,,Nuts List,Almonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01310,EL FRUTAL S.A.S.,Ecuador,,,https://www.elfrutalec.com/,2025,NEW2025_Fresh Fruits & Vegs,Active,,,sales@elfrutalec.com - aortiz@elfrutalec.com,,,,,,,,Fresh Fruits & Vegs,Fesh and frozen fruits,,,,,,,,,,,,,,,,,,,,,,,,2025-08-04 00:00:00,,,,,,,,,First contact: 2025-08-04 00:00:00 | Follow Up 1: 2025-08-11 00:00:00
SUP-01311,El Marwa,Egypt,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,,Fruits Concentrates,Orange juice Concentrate,,,,,,,,Certifications not received,,,,,,,,,,,,,,,,,,,,,,,,,"WEEK 34
(19.8.24 - 25.8.24): 21.8.24 -- sent checklis to the supplier  and alos asked quantity of one container | WEEK 35
(26.8 - 1.9): 26.8.24 -- supplier already working with Lidl, also not ready to pay commssion, they said to take commission from buyer 
27.8.24 --Supplier dealing directly with Lidl & we are dealing through our trader with Edeka.
Closed"
SUP-01312,EL Sports,China,,,https://elsportsapparel.com/,2025,NEW2025_Sports Tshirts | NEW2025_Sports wear,Active,,,helen@elsportseqpt.com,,,,,,,,Sports Tshirts | Sports wear,Sports wear,,,,,,,,,,,,,,,,,,,,,,,,2025-08-05 00:00:00,,,,,,,,,First contact: 2025-08-05 00:00:00
SUP-01313,Elastica Matratzen - Schaumstoffe -,Austria,,"153, Kellau, Kuchl, AUSTRIA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers:
SUP-01314,ELBORDY,,,EGYPT,,2023,22-23_ONIONS,Active,,,Elbardy4export@hotmail.com,,,,,,,,ONIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01315,El-Bostan Group,,,EGYPT,http://elbostan-group.com/,2023,22-23_ONIONS,Active,,,export@elbostan-group.com,,,,,,,,ONIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nice supplier
SUP-01316,ELERIAK FARM,,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,,Fresh Fruits and Veg,Fresh Fruits and Veg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 53: 3.6.25 
supplier sent certifications and product catalogue 
sent checklist 
received all the checklist and sent supplier onboarding process and commission markup
6.6.25 -- reminder sent for reply | Unnamed: 54: 03 Jun 2025 -- Supplier not acceptable to send samples as these are all regular product , also sent their product payment terms

EEC responded to supplier that sample policy and payment term can be discussed directly with buyer

 06 Jun 2025 : reminder sent to supplier for reply

12 Jun 2025 -- reminder sent to supplier for repl | Unnamed: 55: 18.6.25 -- reminder sent for reply"
SUP-01317,Elgon Kenya Limited,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01318,Elis,France,,,https://www.elis.com,2025,NEW2025_Hospital Textiles,Active,,,actionnaires@elis.com,,,,,,,,Hospital Textiles,"Healthcare linen rental, surgical drapes and gowns processing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01319,Elit Çikolata ve Şekerleme Sanayi A.Ş.,Turkey,İstanbul,,,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits | Dried Fruits List,CHOCOLATE  SUPPLIER,,,,,,,,Food,SGS United Kingdom Ltd,Certificated,2026-11-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-01320,Elite Naturel Organic,Türkiye,,,,2024,23-24_Red lentils Nov24,Active,,,,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01321,Eliya Linen,China,,,https://www.eliyalinen.com/,2025,NEW2025_Hospital  Textiles,Active,,,info8@eliyalinen.com,,,,,,,,Hospital  Textiles,Hotel Linen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Follow Up 1: 25.9.25 intro email sent 
29.9.25 -- follow up email sent"
SUP-01322,Elkoubasy,Egypt,,,https://elkoubasy.com/,2024,23-24_Orange Juice  & Concentra,Active,1112222490,,info@elkoubasy.com,,,,,,,,Orange Juice  & Concentrate,"Puree, Concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01323,Ella Foods Pvt Ltd.,India,,,,2024,23-24_Spices,Active,,,,,,,,,,,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01324,Elmac Foods LLP,India,,,,2024,23-24_Spices,Active,,,,,,,,,,,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01325,Elmar Trading & Production Co Ltd.,Vietnam,,"Head Office: 1/180/11 Dinh Thon street, My Dinh 1 ward, Nam Tu Liem district, Hanoi, Vietnam",https://elmarspices.com/,2024,23-24_Cashew Nov 24 | 22-23_CASHEW,Active,Tel: +84985819957,,Email: info@elmarspices.com,,,,,,,,Cashew Nov 24 | CASHEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01326,El-Marwa Food Industries Co.,Egypt,,,https://elmarwa.com/,2024,23-24_Orange Juice  & Concentra,Active,,,Mohamed.farag@elmarwa.com,,,,,,,,Orange Juice  & Concentrate,"Puree, Concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01327,Elque Ventures Private Limited,India,,,https://www.elquegroup.com/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,"91 33 2248 0097 / 4017 / 7830
+91 33 6499 2920 - 24",,sales@elquegroup.com,,,,,,,,Shrimps | Frozen Shrimps,"FRESH WATER SCAMPI :
BLACK TIGER : 
VANNAMEI SHRIMPS
SEA CAUGHT SHRIMPS | Shrimps | Shrimp",,,,,,,,,,,,,,,,,,,,,,,,2025-08-14 00:00:00,,,,,,,,,First contact: 2025-08-14 00:00:00 | Follow Up 1: 2025-08-19 00:00:00 | First contact: 2025-09-23 00:00:00 | Follow Up 1: NaT
SUP-01328,"ELQUE VENTURES PRIVATE LIMITED ASC-C-01855 0 ""Whiteleg shrimp",,,,,2024,23-24_ASC Shrimp,Active,,,,,,,,,,,ASC Shrimp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01329,Elque Ventures Pvt Ltd.,India,,,https://www.elquegroup.com/,2024,23-24_Dried Fruits List,Active,"33 2248 0097 / 4017 / 7830
 +91 33 6499 2920 - 24
 
 +91 33 2248 2067 / 2243 0185",,"sales@elquegroup.com
 indra@elquegroup.com
 elque@vsnl.net.in",,,,,,,,Dried Fruits List,"FROZEN SHRIMP, Chutney, Pickles, Curry Paste, Pappadums and other ingredients.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01330,Emco spol s r o (Food),Czech Republic,,,,2024,23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits List,biscuits and cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01331,Emco spol s r o (Gluten-Free),Czech Republic,,,,2024,23-24_Agent & Distributor list,Active,,,,,,,,,,,Agent & Distributor list of Dri,Dried Fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01332,Emco spol. s.r.o. - Litomerice,Czech Republic,Litomerice,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food | Gluten-Free,LRQA Ltd - UK,Certificated,2026-04-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-01333,Eminent Seafoods Pvt Ltd,India,,,no website,2025,NEW2025_Frozen Shrimps,Active,,,"email Id were found-  evergreenexportsaj1@gmail.com, assasefaoods@gmail.com  but not confirmed...",,,,,,,,Frozen Shrimps,Shrimp,,,,,,,,,,,,,,,,,,,,,,,,NaT,,,,,,,,,First contact: NaT | Follow Up 1: NaT
SUP-01334,"Emmanuel Cashew Industries, Odanavattam",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01335,Empacadora Bilbo S.A. Bilbosa,Ecuador,,,https://bilbo-sa.com/,2025,NEW2025_Frozen Shrimps,Active,,,infor@bilbosa.com,,,,,,,,Frozen Shrimps,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,2025-08-18 00:00:00,,,,,,,,,First contact: 2025-08-18 00:00:00 | Follow Up 1: 2025-08-19 00:00:00
SUP-01336,Empacadora de Productos Acuaticos San Lorenzo,Honduras,,,https://www.granjasmarinas.com/site/,2024,23-24_Shrimps,Active,504 3166-7157,,not available,,,,,,,,Shrimps,"Raw Head On Shrimp, Headless Shell On",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01337,EMPACADORA GRUPO GRANMAR S.A. EMPAGRAN,Ecuador,,,https://empagran.com/,2025,NEW2025_Frozen Shrimps,Active,,,info@empagran.com,,,,,,,,Frozen Shrimps,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,2025-08-18 00:00:00,,,,,,,,,First contact: 2025-08-18 00:00:00 | Follow Up 1: 2025-08-19 00:00:00
SUP-01338,Empacreci S.A,Ecuador,,,https://www.empacreci.com.ec/,2024,23-24_Shrimps | NEW2025_Frozen Shrimps,Active,,,ventas@empacreci.com.ec,,,,,,,,Shrimps | Frozen Shrimps,shrimp | Shrimps,,,,,,,,,,,,,,,,,,,,,,,,2025-08-18 00:00:00,,,,,,,,,First contact: 2025-08-18 00:00:00 | Follow Up 1: 2025-08-19 00:00:00
SUP-01339,EMPAGRAN -Empacadora Grupo Granmar S.A.-,,,,https://seafood.media/,2024,23-24_Shrimps,Active,,,info@empagran.com,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-01340,"E.Neophytou trading Co.Ltd ""Serano nuts""",Cyprus,Nicosia,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food,LRQA Ltd - UK,Certificated,2026-11-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,
